Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
381,1.9475957155227661,5.026458263397217,90.68357849121094,-3.2422484786982664,-10.984758844337845,-82.83004272016044,-18.349718,17.849745,11.058861,57.482624,12.58358,-9.293162,-16.991213,-3.218528,0.16360778,71.80773,16.56736,9.648229,-1.3225006,9.07766,17.786556,-148.1838,80.76779,-91.06926,40.60172,19.206388,12.116936,39.577076,44.521378,-79.19886,14.949726,15.695279,-23.461739,8.784348,-9.80593
382,2.259783983230591,5.080759525299072,90.43683624267578,-3.9833567682301227,-10.81362203582424,-83.12687256479063,-15.9953985,17.323172,10.659851,52.99528,13.439715,-10.873695,-20.784449,-3.3256638,-0.05208321,78.61967,15.341474,8.877641,-1.6170567,10.576941,17.223167,-151.0407,78.960625,-95.3948,45.331295,17.66053,11.08824,39.03118,46.387257,-76.98722,15.728632,17.343586,-24.28939,8.606655,-9.152615
383,2.5681746006011963,5.131477355957031,90.09687042236328,-4.676606484677149,-10.564833061701545,-83.47248658754417,-13.851284,16.86212,10.264221,48.80227,14.178962,-12.324775,-24.773146,-3.27733,-0.02442337,85.344955,14.177047,8.284184,-1.8906618,11.9513035,16.49801,-153.12216,76.935455,-99.22797,50.254658,16.102192,10.090197,38.40218,47.38184,-74.73496,17.301142,19.34174,-25.05087,8.463106,-8.587621
384,2.8756463527679443,5.1841607093811035,89.67253875732422,-5.339601931587118,-10.279303570118728,-83.87911784386255,-11.964737,16.538778,9.873186,45.175297,14.7656555,-13.392748,-28.857708,-3.078167,0.1800635,91.70516,13.207684,7.8912826,-2.1700463,13.210347,15.67709,-154.79683,74.67455,-103.04298,55.28008,14.276684,9.262235,37.77779,47.939266,-72.39904,19.193924,21.4399,-25.571302,8.412927,-8.246464
385,3.180096387863159,5.248434066772461,89.17097473144531,-5.971531052021663,-9.933193826561531,-84.3551479420083,-10.413077,16.340609,9.452508,42.169437,15.416248,-14.093751,-33.064816,-2.7493513,0.50736314,97.701935,12.445967,7.704208,-2.5003603,14.279161,14.882279,-156.05655,72.19916,-106.77497,60.49497,12.664234,8.643715,36.90556,48.202,-69.973785,21.163136,23.439878,-25.792892,8.500229,-8.210267
386,3.474135637283325,5.308250427246094,88.5983657836914,-6.574319410183227,-9.518250253987832,-84.89630052150396,-9.1605835,16.229488,9.02357,39.649197,16.080807,-14.564184,-37.422657,-2.2233417,0.9289062,103.47984,11.830415,7.7324224,-2.772196,15.27339,14.098065,-156.96101,69.516846,-110.55857,65.93984,10.962014,8.126096,35.78227,48.49085,-67.4524,22.91251,25.362377,-25.826725,8.688381,-8.3970785
387,3.7664387226104736,5.383456707000732,87.95248413085938,-7.172576941724119,-9.10344333522593,-85.49217314141251,-8.082156,16.239183,8.685114,37.610878,16.325102,-14.726834,-41.85088,-1.4226555,1.3918487,108.96093,11.391635,7.9601836,-2.8928738,16.21235,13.399007,-157.51208,66.719604,-113.57896,71.19848,9.19426,7.6769094,34.639534,48.98548,-64.815544,24.318745,27.165823,-25.715155,8.903818,-8.701327
388,4.037917613983154,5.474086284637451,87.23347473144531,-7.788288556858661,-8.757011447886425,-86.13033713441962,-7.0485964,16.41062,8.536244,36.048813,15.717736,-14.50179,-46.28313,-0.3040166,1.8213665,114.04502,11.170402,8.345817,-2.8851924,17.04566,12.830918,-157.94586,63.977608,-115.339584,75.74921,7.4015245,7.2863207,33.791355,49.67109,-62.04814,25.461658,28.860819,-25.58242,9.070269,-8.996091
389,4.295166492462158,5.566614151000977,86.45120239257812,-8.446879024667322,-8.446261338141671,-86.8331552060766,-6.0841117,16.766903,8.584811,35.043877,14.18255,-13.72348,-50.820557,1.0762843,2.105946,118.714226,11.29032,8.790058,-2.7937577,17.802412,12.329595,-158.45334,61.39663,-116.23717,79.576904,5.3024735,7.0591455,33.34424,50.504677,-59.147728,26.3655,30.479584,-25.401953,9.181853,-9.306368
390,4.523343086242676,5.645630836486816,85.6105728149414,-9.157082916275042,-8.155638484249696,-87.59536446888877,-5.2444806,17.293028,8.739661,34.582607,11.927924,-12.522416,-55.48049,2.5345097,2.1118686,123.01537,11.7097025,9.152145,-2.85285,18.64758,11.885552,-159.03377,59.47985,-116.67443,82.550835,3.0230987,6.970208,33.299667,51.828518,-56.70026,26.844213,31.590893,-25.024242,9.2871475,-9.609319
391,4.712240695953369,5.723241806030273,84.71992492675781,-9.904844751507499,-7.981937174561118,-88.36050013517995,-4.4233093,17.958557,8.964003,34.483612,8.96696,-11.253311,-60.073093,3.9117088,1.788038,126.93653,12.217101,9.357471,-2.993961,19.44537,11.579493,-159.7284,57.85482,-116.641685,84.669,0.5726313,6.729607,33.662228,53.2578,-54.388367,27.283325,32.53646,-24.732405,9.37212,-9.829496
392,4.868196487426758,5.803339004516602,83.78531646728516,-10.666055556325714,-8.01557864474672,-89.06937427685865,-3.508884,18.736107,9.254018,34.54573,5.31572,-10.243716,-64.41097,5.1233983,1.1476998,130.45607,12.600795,9.414153,-3.3864918,20.142641,11.490965,-160.55487,56.616383,-116.04095,85.65197,-1.7862818,6.079546,34.502472,54.78576,-52.47701,27.889057,33.234566,-24.638605,9.434397,-9.82278
393,4.987032890319824,5.868669509887695,82.82011413574219,-11.490392998864396,-8.319324967421636,-89.62798836320523,-2.4036336,19.675724,9.566926,34.710453,0.53446865,-9.548834,-68.372116,6.5035133,0.2547113,133.54633,12.704407,9.733845,-4.7184057,20.819479,11.485277,-161.03223,56.144413,-115.16331,85.21256,-5.0591936,4.715626,36.35634,56.86234,-51.706455,28.46636,33.28928,-24.965528,9.367227,-9.081729
394,5.062962055206299,5.929047107696533,81.8599853515625,-12.299861512598772,-8.785780299386687,-90.2409634585743,-1.1744206,20.751976,10.085581,35.026665,-5.220232,-9.007594,-72.2981,7.6933446,-0.9642466,136.24956,12.817668,9.810651,-6.112905,21.280067,11.454635,-161.26224,55.862312,-113.650024,83.85382,-8.69594,2.6919818,38.687172,58.999535,-51.233166,29.230398,33.387096,-25.679995,9.322042,-8.316598
395,5.118379592895508,5.996389865875244,80.90709686279297,-13.049081331436126,-9.383327855203397,-90.74765153768183,0.01308736,21.825172,10.643716,35.572124,-11.059213,-8.561673,-76.02511,8.270758,-2.4136906,138.63573,12.90246,9.485198,-7.4334226,21.531904,11.450491,-161.17386,55.58738,-111.49457,81.94678,-11.378039,0.49925485,41.391014,61.28908,-50.75149,30.20598,33.41097,-26.3929,9.257172,-7.455414
396,5.157564163208008,6.084614276885986,79.95740509033203,-13.637783973560667,-10.0599770926006,-91.14257981824319,1.0362211,22.746946,11.211302,36.384907,-16.10957,-8.159311,-79.507614,8.009305,-3.870407,140.7725,13.03699,8.616119,-8.374844,21.62612,11.613556,-161.13037,55.260067,-108.88546,79.831635,-11.847362,-1.2397933,44.087124,63.60398,-50.115875,31.33412,33.34614,-26.79061,9.156458,-6.6652994
397,5.183073043823242,6.201596260070801,79.02460479736328,-14.057330805193676,-10.905966217167814,-91.44593063685602,2.023449,23.55594,11.901267,37.457733,-20.339497,-7.799624,-82.71458,7.297892,-5.169418,142.64531,13.119967,7.530446,-8.941491,21.499502,12.166893,-161.2581,54.94518,-106.073555,77.26362,-9.380613,-1.9848975,46.52304,65.81523,-49.38017,32.549095,33.175465,-26.86575,8.95427,-5.9949665
398,5.191439151763916,6.3562774658203125,78.11405944824219,-14.31066175815686,-11.969306240352466,-91.72144428824615,3.081745,24.272963,12.778661,38.77189,-24.1835,-7.4914994,-85.70878,6.2855306,-6.287731,144.22694,13.255129,6.249086,-9.318157,20.950726,13.997703,-163.08951,54.79342,-103.80445,73.87578,-4.3841143,-1.9185,47.76246,67.47403,-48.950626,33.67273,32.298817,-26.590656,8.697408,-5.64336
399,5.216541290283203,6.505516052246094,77.2734375,-14.478883735422993,-13.032848002802698,-91.76652190186667,3.8602617,24.82921,13.398864,40.37104,-27.47823,-7.2141566,-88.31197,5.3106036,-7.069859,145.56717,13.193423,5.340431,-9.794841,20.475079,15.277483,-163.70973,54.66725,-101.461235,70.8104,0.596487,-1.6413392,50.02859,69.35375,-48.496822,34.91203,31.682247,-26.476883,8.407281,-4.984812
400,5.288589000701904,6.661264419555664,76.55636596679688,-14.49257921337918,-13.917509998089582,-91.69677672180592,4.1209564,25.092136,13.651534,42.27495,-30.042824,-6.9314017,-90.72448,3.9386237,-7.4489474,146.6588,13.397091,4.2982764,-9.939125,20.051039,16.91019,-165.2957,54.560326,-99.67827,68.441345,4.9142995,-1.7698324,52.137543,70.77479,-48.000023,36.04607,30.820807,-26.188517,8.173988,-4.4288917
401,5.386191368103027,6.8264923095703125,75.93122100830078,-14.34677023543119,-14.553047706502372,-91.35754368673602,3.5738976,24.98346,13.2504225,44.725758,-31.673197,-6.635735,-92.89663,2.3382344,-7.167484,147.52519,13.657571,3.4926047,-9.795784,19.727728,17.396868,-164.50916,54.487225,-98.29519,66.904076,8.545855,-2.1875875,56.566257,72.676155,-47.461098,37.07312,29.83671,-26.033607,8.158683,-3.4885073
402,5.5044708251953125,7.024381160736084,75.3787612915039,-13.986051235391418,-15.099804533810332,-90.80537283832179,2.5290997,24.511204,12.4569845,47.59459,-32.510468,-6.3069525,-94.90126,-0.20621084,-6.3006806,148.1554,14.235312,2.0407941,-9.533002,19.46315,18.360315,-164.71075,54.417328,-98.00179,66.22929,11.748284,-3.1540034,61.27976,74.21953,-46.859913,37.89827,28.570103,-25.782637,8.182952,-2.5817244
403,5.629356861114502,7.228666305541992,74.90083312988281,-13.616845143439471,-15.533865981837119,-90.24614670176146,1.2892445,24.017744,11.595215,50.5158,-32.95677,-5.971381,-96.74443,-1.7972361,-5.210014,148.51538,14.611238,1.5484957,-9.392113,19.318724,19.094658,-164.5071,54.344643,-98.44089,66.07482,14.105163,-4.077265,65.89953,75.50619,-46.173965,38.52223,27.549181,-25.777357,8.270038,-1.6760069
404,5.731810092926025,7.415585041046143,74.50006866455078,-13.35167447009852,-16.044780813785856,-89.8136132792788,0.43835098,23.700155,10.995229,53.004562,-33.368534,-5.6651144,-98.245255,-3.3891976,-4.406431,148.60802,15.172926,0.7658879,-9.474854,19.160936,20.321962,-165.15643,54.214485,-99.15681,65.83068,15.371876,-4.576923,68.1771,75.90978,-45.173542,39.12953,26.922136,-25.917118,8.387966,-1.0846223
405,5.821497917175293,7.586714744567871,74.16180419921875,-13.244393528837723,-16.587936216520884,-89.59646215906082,-0.03848629,23.658983,10.746644,55.00277,-33.723057,-5.408695,-99.437706,-4.5036626,-4.025419,148.32396,16.069523,0.1070988,-9.519538,19.044157,21.618288,-165.83388,53.98652,-99.572586,65.37152,15.249317,-4.3657393,67.64097,75.3087,-43.628216,39.882942,27.210896,-26.284874,8.586968,-0.68403137
406,5.919787883758545,7.725859642028809,73.87353515625,-13.230519874003368,-17.177727214756377,-89.50632737971895,-0.26449117,23.76605,10.706713,56.69225,-33.85384,-5.2035527,-100.26286,-5.5380487,-3.9057546,147.70955,17.240664,-0.6704821,-9.622784,18.988989,22.842981,-166.0726,53.77285,-99.41049,64.74056,14.292445,-3.5691905,65.17449,73.71254,-42.148773,40.806854,28.385256,-26.558453,8.666367,-0.33863416
407,6.023542404174805,7.831857204437256,73.62069702148438,-13.204086580617844,-17.67494612942014,-89.64695220106192,-0.38136685,23.931734,10.897278,58.095516,-33.9144,-5.0556746,-101.01051,-6.3105493,-3.9844859,146.8984,18.427414,-1.4146489,-8.917301,18.99151,24.017242,-166.41656,53.44612,-98.25191,63.844112,13.307296,-2.6802902,61.86068,70.76694,-39.651165,42.332767,30.722525,-26.652546,9.085999,-0.6177311
408,6.122142314910889,7.895997047424316,73.40319061279297,-13.224228000038242,-18.05901330754082,-89.88192766437778,-0.4500516,24.161087,11.107385,59.23759,-34.07047,-4.9781795,-101.53881,-6.174145,-4.1905947,146.0872,18.90136,-1.3057649,-7.9365907,19.119839,25.001482,-166.28777,53.16171,-96.174774,62.834362,13.17928,-1.9419909,59.168922,65.77937,-35.53856,44.37149,35.84858,-26.160965,8.856075,-1.5239872
409,6.2201313972473145,7.930614948272705,73.20915222167969,-13.375820592405312,-18.261292974950162,-90.29711599110551,-0.5877294,24.596123,11.277207,60.226658,-34.393047,-5.0243754,-102.0092,-5.524442,-4.6811266,145.22491,18.806906,-0.7911831,-7.491485,19.396854,25.682495,-165.96452,53.12158,-95.71638,62.48223,12.154102,-1.9665874,58.05126,64.457275,-34.441566,44.509438,35.892944,-26.61273,9.267352,-2.6143253
410,6.3142619132995605,7.926201820373535,73.05978393554688,-13.628660587334476,-18.498822161625554,-90.7570172851211,-0.46401235,25.109604,11.428118,60.872787,-34.736504,-5.1532097,-101.99461,-2.6255739,-5.14977,144.34183,17.595875,1.9078687,-6.264987,20.086933,26.627367,-165.70738,53.22533,-93.241356,61.591377,11.764223,-2.133298,56.53467,59.813663,-31.25064,45.26993,40.01335,-26.468979,9.317444,-4.674093
411,6.392370700836182,7.931726455688477,72.91162872314453,-13.794885377776225,-18.45558187646131,-91.51359673601209,-0.51566637,25.673115,11.824475,61.362103,-35.16224,-5.2838936,-102.381035,-1.2160327,-5.78457,143.32227,16.841303,2.9413342,-5.710197,20.320414,26.84806,-164.92035,53.257343,-92.91257,61.299606,10.643248,-2.4359102,55.955914,58.15362,-30.874317,45.263596,40.044674,-26.95409,9.79279,-6.5126386
412,6.491209030151367,7.893326282501221,72.83148956298828,-14.06839481085315,-18.607949422147144,-91.64951574006781,-0.25996935,25.976551,11.907585,61.44218,-35.59047,-5.265629,-101.71985,4.1875014,-5.3419333,142.62607,13.854736,8.525196,-4.7017727,21.212536,27.919651,-164.7804,53.792404,-90.72275,60.319515,10.504019,-2.639725,54.54609,53.415546,-27.3597,44.683735,44.356815,-27.150639,9.887359,-8.74493
413,6.580169677734375,7.880802631378174,72.74347686767578,-14.051419853554542,-18.354632026844314,-92.23396466046054,-0.25529432,26.213793,12.558636,61.31007,-36.200733,-5.1418033,-101.847496,5.681948,-5.2694187,141.80107,12.255033,9.950693,-4.117319,21.11348,27.743738,-163.58856,53.827503,-90.68232,59.864433,10.311128,-2.6651645,53.983837,51.796646,-27.167767,44.36634,44.508774,-27.507109,10.540638,-10.630227
414,6.740177631378174,7.848717212677002,72.73225402832031,-14.0535061286861,-18.22318708719789,-92.20928149644234,0.028544169,26.044067,12.952185,60.697285,-36.86619,-4.8234477,-100.886505,10.61245,-3.837741,141.31052,8.581011,15.000033,-3.8351195,21.796509,28.6985,-163.81758,54.4435,-90.80823,59.640377,9.867292,-2.8994079,52.98809,47.254745,-24.339174,41.60541,48.699684,-29.184553,10.569779,-12.57534
415,6.839022159576416,7.858897686004639,72.72000885009766,-13.887733699971207,-17.792398300706537,-92.73435196503056,0.059761856,26.020098,13.761393,60.101032,-37.528893,-4.586441,-100.74769,10.829957,-3.5444274,140.56918,6.900903,15.000033,-3.1996036,21.381731,28.217022,-162.28114,54.47286,-90.92595,58.984276,10.202781,-2.7856498,52.466267,45.506157,-24.210812,41.111874,49.00784,-29.383776,11.4325285,-14.534531
416,6.977487564086914,7.879389762878418,72.74530792236328,-13.62397168038553,-17.356613595878912,-92.93522679694962,-0.03798935,25.61647,14.239951,59.479942,-37.933674,-4.2653527,-100.11648,11.405686,-2.7953157,139.9531,5.045186,15.000033,-2.9002593,21.268084,28.77056,-162.5873,54.69318,-91.61813,58.420086,10.214217,-2.5967867,51.085125,42.429913,-23.421648,39.017406,50.20225,-29.780651,12.111223,-16.111639
417,7.086344242095947,7.913909912109375,72.79195404052734,-13.324745316508512,-17.089741204234457,-93.31903580918394,0.050304115,25.266886,14.779471,58.897163,-38.094807,-4.055656,-99.30916,11.618145,-2.2747152,139.27066,3.6371925,15.000033,-2.7175694,20.603588,28.617243,-161.11264,54.73311,-91.859505,57.37482,10.434414,-2.002733,50.09263,40.05438,-23.292328,38.23152,51.339397,-29.54654,12.42237,-17.032396
418,7.195986747741699,7.948997497558594,72.87910461425781,-12.927232500163203,-16.728948564324664,-93.53201326217572,-0.049212486,24.650284,15.104266,58.26803,-38.048977,-3.7923138,-98.247345,11.867275,-1.4705787,138.65971,2.1564488,15.000033,-2.6244738,20.056799,29.167267,-161.13002,54.883945,-92.56721,56.11485,10.731275,-1.1207798,48.205627,36.655796,-22.94476,36.272713,52.738407,-28.90879,12.696606,-17.547764
419,7.290823936462402,7.979560852050781,72.98429107666016,-12.585799893327339,-16.44537757185906,-93.82466936340029,-0.048469022,24.157034,15.473347,57.634937,-37.886787,-3.5838437,-96.99607,11.798267,-0.8726418,137.96097,1.0331808,15.000033,-2.5443738,19.294708,29.20866,-159.94684,54.97802,-92.97594,54.61477,11.007108,-0.22391811,46.835243,33.81728,-22.800835,35.008156,54.079624,-28.4466,12.824772,-17.830814
420,7.393092632293701,8.0142822265625,73.11680603027344,-12.18035445492095,-16.11449580192244,-94.20100914600069,-0.062285017,23.628777,15.958138,56.957035,-37.606117,-3.3474486,-95.688,11.676393,-0.29360342,137.1578,0.38905907,15.000033,-2.3646386,18.690979,29.734005,-159.59819,55.157692,-93.605446,53.0649,11.084664,0.531829,45.19972,30.301725,-22.658045,33.005543,55.60112,-28.511017,12.910253,-17.99046
421,7.5062947273254395,8.044626235961914,73.27562713623047,-11.825015246811347,-15.67600777653523,-94.65711447989875,-0.22274816,23.223303,16.503748,56.343216,-37.209717,-3.0948064,-94.35886,11.370579,0.1095243,136.23181,0.37034884,15.000033,-2.051448,18.291174,29.793802,-158.77893,55.57086,-94.12333,51.229706,10.632986,0.99199176,44.003956,26.416113,-22.480753,30.34544,58.104504,-30.167974,12.319766,-17.59978
422,7.595377445220947,8.061965942382812,73.46304321289062,-11.470747371103789,-15.286408076357215,-95.11093670000191,-0.3250728,22.829288,17.07659,55.719498,-36.682102,-2.8289628,-92.7747,10.932597,0.44303402,135.27043,0.7296932,15.000033,-1.6461891,17.60522,29.793802,-157.49052,56.07355,-94.00727,48.931137,10.811252,1.3049705,42.941376,23.65279,-22.461323,28.863401,59.089417,-30.91341,12.595918,-17.949442
423,7.681817054748535,8.064172744750977,73.67192840576172,-11.13360208209378,-14.915995414048696,-95.58689027528577,-0.35516256,22.464731,17.692146,55.02445,-36.08759,-2.579755,-91.0056,10.478762,0.73060954,134.20992,1.2609651,15.000033,-1.267705,17.015165,29.793802,-155.86049,57.087444,-93.47174,46.170467,11.0092535,1.538563,41.9607,21.190006,-22.677158,27.483412,59.67285,-31.622385,12.918091,-18.331226
424,7.760207176208496,8.049593925476074,73.90274810791016,-10.827976830014324,-14.58200456483863,-96.08418805353267,-0.24182332,22.132822,18.354517,54.184563,-35.494713,-2.38117,-89.05878,10.109862,0.9991463,133.01071,1.731849,15.000033,-1.0490234,16.38515,29.793802,-153.90912,58.15664,-92.93,43.545097,10.957406,1.728007,41.075695,18.972395,-23.175426,26.398735,59.80928,-32.10456,13.184738,-18.665768
425,7.825379848480225,8.017160415649414,74.1526107788086,-10.569389567066024,-14.303893549360316,-96.63001493608066,0.05400111,21.868458,19.08821,53.186306,-34.9197,-2.2462137,-86.8948,9.85065,1.2055527,131.67137,2.157192,15.000033,-0.8484202,15.819858,29.793802,-151.46162,59.301743,-92.0578,40.983788,10.629294,1.81886,40.349987,17.034384,-23.823286,25.370916,59.529488,-32.465733,13.408945,-19.006699
426,7.881355285644531,7.970107555389404,74.41199493408203,-10.343126350002931,-14.096098299946782,-97.21491839964568,0.523236,21.654308,19.884783,52.060394,-34.32726,-2.1570127,-84.4828,9.658017,1.3476351,130.21452,2.6232643,15.000033,-0.6192526,15.360999,29.793802,-148.3559,60.538662,-90.6204,38.390003,10.163484,1.8363814,39.830597,15.311244,-24.535805,24.335571,58.996696,-32.79273,13.613209,-19.368368
427,7.9226531982421875,7.905296802520752,74.68329620361328,-10.123163400265886,-13.956642706241494,-97.78668936529066,1.1489044,21.419693,20.695099,50.800972,-33.706036,-2.1041398,-81.84951,9.519488,1.5256563,128.62189,3.0012376,15.000033,-0.38602927,15.018748,29.793802,-144.49706,61.865147,-88.60841,35.778988,9.706789,1.9494959,39.437172,13.756546,-25.27885,23.320904,58.33147,-32.985977,13.752484,-19.714392
428,7.948157787322998,7.823439121246338,74.97038269042969,-9.881050981710098,-13.865027532864502,-98.29368822392325,1.888515,21.094973,21.465504,49.405304,-33.043495,-2.0776856,-79.04339,9.41248,1.8368791,126.871956,3.1713147,15.000033,-0.19931544,14.767679,29.793802,-139.8858,63.27105,-86.13153,33.1658,9.37463,2.3126168,39.049065,12.330917,-26.05079,22.39957,57.60118,-32.940186,13.774952,-19.993492
429,7.960819244384766,7.726280212402344,75.26372528076172,-9.614212660876918,-13.809257190128617,-98.74667022302813,2.741464,20.674887,22.201477,47.846195,-32.335434,-2.0837858,-76.04648,9.3530655,2.2922497,124.94165,3.0894067,15.000033,-0.06839907,14.593648,29.76213,-134.47754,64.748726,-83.33591,30.452621,9.044946,3.0182128,38.676647,10.990955,-26.858473,21.669586,56.831036,-32.51898,13.63836,-20.192947
